parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
10885898,1,,,2.0,3.0,,7,2.0,,,1334.0,1334,,,,,06037,,2,,,,2,34184601,-118423230,6091.0,,,,,,0100,261,LAR1,060371236.021004,12447,3101,268548,96410,0.0,,,,1,,,1953.0,,,126566.0,247472.0,2015,120906.0,3048.85,,,60371236021004
10886051,,,,4.0,5.0,,4,4.0,,,3293.0,3293,,,,,06037,,4,,,,2,34184675,-118429944,17012.0,,,,,,0100,261,LAR3,060371236.021005,12447,3101,268548,96410,0.0,,,,1,,,1926.0,,,76498.0,586488.0,2015,509990.0,7701.08,,,60371236021005
10886143,1,,,2.0,2.0,,7,2.0,,,1447.0,1447,,,,,06037,,2,,,,2,34181771,-118425421,6232.0,,,,,,0100,261,LAR1,060371236.022004,12447,3101,268548,96410,0.0,,,,1,,,1954.0,,,140565.0,244640.0,2015,104075.0,3020.74,,,60371236022004
10886166,1,,,3.0,3.0,,4,3.0,,,1807.0,1807,,,,,06037,,3,,,,2,34182233,-118422466,6799.0,,,,,,0100,261,LAR1,060371236.023000,12447,3101,268548,96410,0.0,,,,1,,,1960.0,,,188800.0,542500.0,2015,353700.0,6728.43,,,60371236023000
10886258,1,,,1.0,3.0,,7,1.0,,,1294.0,1294,,,,,06037,,1,,,,2,34181055,-118426666,7350.0,,,,,,0100,261,LAR1,060371236.022007,12447,3101,268548,96410,0.0,,,,1,,,1949.0,,,133700.0,524000.0,2015,390300.0,6308.57,,,60371236022007
10886426,,,,2.0,2.0,,7,2.0,,,1094.0,1094,,,,,06037,,2,,,,7,34184700,-118419743,6728.0,1,,,,1,0101,261,LAR1,060371236.011005,12447,3101,268548,96410,0.0,,,,1,,,1947.0,,,169112.0,489589.0,2015,320477.0,6057.35,Y,14,60371236011005
10886587,1,,,2.0,3.0,,4,2.0,,,1552.0,1552,,,,,06037,,2,,,,2,34183900,-118414000,79108.0,1,,,,1,010C,266,LAR3,060371236.012000,12447,3101,268548,96451,0.0,,,,1,,,1965.0,,,192000.0,293000.0,2015,101000.0,3674.42,,,60371236012000
10886748,,,,2.0,2.0,,7,2.0,,,1393.0,1393,,,,,06037,,2,,,,2,34183943,-118416554,5028.0,,,,,,0100,261,LAR1,060371236.012003,12447,3101,268548,96410,0.0,,,,1,,,1955.0,,,195169.0,354422.0,2015,159253.0,4417.12,,,60371236012003
10887200,1,,,3.0,3.0,,4,3.0,,,1312.0,1312,,,,,06037,,3,,,,2,34186002,-118415181,278581.0,1,,,,1,010C,266,LAR3,060371236.012000,12447,3101,268548,96451,0.0,,,,1,,,1964.0,,,82448.0,110388.0,2015,27940.0,1366.43,,,60371236012000
10887353,,,,2.0,3.0,,7,2.0,,,1296.0,1296,,,,,06037,,2,,,,7,34184213,-118409608,5799.0,1,,,,1,0101,261,LAR1,060371237.002007,12447,3101,268548,96451,0.0,,,,1,,,1947.0,,,88731.0,281767.0,2015,193036.0,6558.86,,,60371237002007
10887713,1,,,1.0,3.0,,7,1.0,,,1706.0,1706,,,,,06037,,1,,,,2,34181941,-118407191,7181.0,,,,,,0100,261,LAR1,060371237.003001,12447,3101,268548,96451,0.0,,,,1,,,1948.0,,,123927.0,433490.0,2015,309563.0,5325.05,,,60371237003001
10887836,,,,3.0,4.0,,7,3.0,,,2314.0,,,2314,,,06037,,3,,,,,34180635,-118412523,5999.0,,,,,,0300,247,LARD1.5,060371237.004010,12447,3101,268548,96451,0.0,,,,3,,,1954.0,,,125051.0,280527.0,2015,155476.0,3625.65,,,60371237004010
10887859,,,,1.0,2.0,,7,1.0,,,1287.0,1287,,,,,06037,,1,,,,7,34182042,-118410984,9411.0,,,,,,0100,261,LAR1,060371237.004011,12447,3101,268548,96451,0.0,,,,1,,,1949.0,,,80235.0,325968.0,2015,245733.0,4025.62,,,60371237004011
10888278,1,,,2.0,3.0,,7,2.0,,,1566.0,1566,,,,,06037,,2,,,,2,34181471,-118402898,6049.0,,,,,,0100,261,LAR1,060371238.003002,12447,3101,268548,96451,0.0,,,,1,,,1956.0,,,210570.0,526428.0,2015,315858.0,6492.1,,,60371238003002
10888301,1,,,3.0,3.0,,7,3.0,,,2479.0,2479,,,,,06037,,3,,,,2,34180389,-118398122,8098.0,,,,,,0100,261,LAR1,060371238.001022,12447,3101,268548,96451,0.0,,,,1,,,1936.0,,,134230.0,171540.0,2015,37310.0,2196.25,Y,15,60371238001022
10888544,,,,2.0,4.0,,7,2.0,,,1507.0,,,1507,,,06037,,2,,,,,34186357,-118391056,5538.0,,,,,,0200,246,LARD1.5,060371239.011004,12447,3101,46795,96451,0.0,,,,2,,,1947.0,,,149426.0,373568.0,2015,224142.0,4706.11,,,60371239011004
10888912,,,,1.0,3.0,,7,1.0,,,1114.0,1114,,,,,06037,,1,,,,7,34182197,-118388723,6750.0,,,,,,0100,261,LAR1,060371239.012001,12447,3101,46795,96451,0.0,,,,1,,,1940.0,,,156914.0,325426.0,2015,168512.0,3988.56,,,60371239012001
10889004,,,,1.0,2.0,,7,1.0,,,1154.0,1154,,,,,06037,,1,,,,7,34179750,-118389366,7154.0,,,,,,0100,261,LAR1,060371239.012005,12447,3101,46795,96451,0.0,,,,1,,,1940.0,,,107367.0,310900.0,2015,203533.0,3901.48,,,60371239012005
10889402,,,,1.0,3.0,,7,1.0,,,1134.0,1134,,,,,06037,,1,,,,7,34186317,-118379880,10797.0,,,,,,0100,261,LAR3,060371241.042001,12447,3101,46795,96451,0.0,,,,1,,,1940.0,,,110000.0,550000.0,2015,440000.0,6825.86,,,60371241042001
10889532,1,,,3.0,3.0,,4,3.0,,,1413.0,1413,,,,,06037,,3,,,,2,34186400,-118386000,5850.0,,,,,,010C,266,LAC1,060371241.041000,12447,3101,46795,96451,0.0,,,,1,,,1982.0,,,155000.0,250000.0,2015,95000.0,3136.54,Y,15,60371241041000
10889783,,,,1.0,3.0,,7,1.0,,,1135.0,1135,,,,,06037,,1,,,,7,34188328,-118373473,7063.0,,,,,,0100,261,LAR1,060371242.011001,12447,3101,46795,96451,0.0,,,,1,,,1947.0,,,64287.0,151214.0,2015,86927.0,1884.35,,,60371242011001
10889844,,,,2.0,4.0,,7,2.0,,,1287.0,1287,,,,,06037,,2,,,,7,34186898,-118376204,6918.0,1,,,,1,0101,261,LAR3,060371242.013005,12447,3101,46795,96451,0.0,,,,1,,,1942.0,,,146877.0,401872.0,2015,254995.0,5005.82,,,60371242013005
10889905,1,,,2.0,3.0,,7,2.0,,,1847.0,1847,,,,,06037,,2,,,true,2,34185020,-118376272,7514.0,,,1,,,0104,261,LAR1,060371242.013003,12447,3101,46795,96451,0.0,,,,1,,,1939.0,,,161258.0,530388.0,2015,369130.0,6589.92,,,60371242013003
10890188,,,,1.0,2.0,,7,1.0,,,901.0,901,,,,,06037,,1,,,,7,34182403,-118376306,7155.0,,,,,,0100,261,LAR1,060371242.012004,12447,3101,46795,96451,0.0,,,,1,,,1941.0,,,56540.0,168616.0,2015,112076.0,2085.67,,,60371242012004
10891053,1,,,9.0,12.0,,7,9.0,,,4010.0,,,4010,,,06037,,9,,,,,34173722,-118371792,6999.0,,,,,,0300,247,LARD1.5,060371242.041002,12447,3101,46795,96446,0.0,,,,3,,,1979.0,,,254995.0,744585.0,2015,489590.0,9326.46,,,60371242041002
10891523,,,,3.0,5.0,,7,3.0,,,2749.0,,,2749,,,06037,,3,,,,,34178777,-118380102,8409.0,,,,,,0300,247,LAR3,060371241.021000,12447,3101,46795,96446,0.0,,,,3,,,1952.0,,,132845.0,283743.0,2015,150898.0,3696.68,,,60371241021000
10891946,,,,1.0,2.0,,7,1.0,,,991.0,991,,,,,06037,,1,,,,7,34172711,-118383232,6609.0,,,,,,0100,261,LAR1,060371241.022004,12447,3101,46795,96446,0.0,,,,1,,,1926.0,,,127563.0,364247.0,2015,236684.0,4529.46,,,60371241022004
10892046,,,,1.0,2.0,,7,1.0,,,980.0,980,,,,,06037,,1,,,,2,34178694,-118392360,2755.0,,,,,,0100,261,LAR1,060371239.022011,12447,3101,46795,96452,0.0,,,,1,,,1971.0,,,103470.0,517359.0,2015,413889.0,6300.63,,,60371239022011
10892069,,,,2.0,3.0,,7,2.0,,,2006.0,2006,,,,,06037,,2,,,,2,34175694,-118391178,12227.0,,,,,,0100,261,LAR1,060371239.022011,12447,3101,46795,96452,0.0,,,,1,,,1952.0,,,219745.0,565924.0,2015,346179.0,7058.85,Y,15,60371239022011
10892238,,,,1.0,2.0,,7,1.0,,,1100.0,1100,,,,,06037,,1,,,,7,34178291,-118385404,6800.0,,,,,,0100,261,LAR1,060371241.023000,12447,3101,46795,96446,0.0,,,,1,,,1928.0,,,168061.0,263045.0,2015,94984.0,3233.59,,,60371241023000
10892407,,,,3.0,3.0,,7,3.0,,,1933.0,1933,,,,,06037,,3,,,,2,34176623,-118387635,7150.0,,,,,,0100,261,LAR1,060371239.021003,12447,3101,46795,96452,0.0,,,,1,,,1952.0,,,145832.0,242354.0,2015,96522.0,3024.85,,,60371239021003
10892529,,,,3.0,3.0,,4,3.0,,,2054.0,2054,,,,,06037,,3,,,,2,34177778,-118402934,7366.0,1,,,,1,0101,261,LAR1,060371238.003004,12447,3101,268548,96452,0.0,,,,1,,,1960.0,,,225300.0,676000.0,2015,450700.0,8734.68,,,60371238003004
10892674,1,,,3.0,4.0,,7,3.0,,,3322.0,3322,,,,,06037,,3,,,true,2,34177615,-118400365,7850.0,,,1,,,0104,261,LAR1,060371238.003007,12447,3101,268548,96452,0.0,,,,1,,,1940.0,,,246098.0,378481.0,2015,132383.0,4733.84,,,60371238003007
10892904,,,,3.0,3.0,,4,3.0,,,1826.0,1826,,,,,06037,,3,,,,2,34173011,-118402575,7225.0,1,,,,1,0101,261,LAR1,060371238.002010,12447,3101,268548,96452,0.0,,,,1,,,1952.0,,,159277.0,577609.0,2015,418332.0,7074.4,,,60371238002010
10892996,,,,2.0,2.0,,7,2.0,,,1500.0,1500,,,,,06037,,2,,,,7,34173704,-118401810,19772.0,1,,,,1,0101,261,LAR1,060371238.002003,12447,3101,268548,96452,0.0,,,,1,,,1941.0,,,86083.0,247423.0,2015,161340.0,3217.71,,,60371238002003
10893019,1,,,3.0,2.0,,4,3.0,,,1480.0,1480,,,,,06037,,3,,,,2,34172500,-118403000,20569.0,,,,,,010C,266,LAR3,060371238.002003,12447,3101,268548,96452,0.0,,,,1,,,1991.0,,,113217.0,160431.0,2015,47214.0,1981.69,,,60371238002003
10893088,,,,1.0,2.0,,7,1.0,,,1289.0,1289,,,,,06037,,1,,,,7,34175044,-118396881,8051.0,,,,,,0100,261,LAR1,060371238.002005,12447,3101,268548,96452,0.0,,,,1,,,1943.0,,,90430.0,452160.0,2015,361730.0,5624.37,,,60371238002005
10894196,,,,2.0,3.0,,7,2.0,,,1726.0,1726,,,,,06037,,2,,,,7,34174567,-118427376,8099.0,1,,,,1,0101,261,LAR1,060371245.002009,12447,3101,268548,96410,0.0,,,,1,,,1951.0,,,177551.0,322344.0,2015,144793.0,4072.53,,,60371245002009
10894364,,,,2.0,3.0,,7,2.0,,,1776.0,1776,,,,,06037,,2,,,,7,34174666,-118423181,6840.0,1,,,,1,0101,261,LAR1,060371236.023003,12447,3101,268548,96410,0.0,,,,1,,,1949.0,,,160958.0,277183.0,2015,116225.0,3433.68,,,60371236023003
10894556,,,,1.0,2.0,,7,1.0,,,1050.0,1050,,,,,06037,,1,,,,7,34170159,-118429974,4958.0,,,,,,0100,261,LAR1,060371245.001010,12447,3101,27080,96410,0.0,,,,1,,,1940.0,,,70713.0,246163.0,2015,175450.0,3143.26,,,60371245001010
10894892,1,,,2.0,2.0,,7,2.0,,,1624.0,1624,,,,,06037,,2,,,,2,34170527,-118422392,6728.0,,,,,,0100,261,LAR1,060371245.001001,12447,3101,27080,96410,0.0,,,,1,,,1955.0,,,55871.0,91336.0,2015,35465.0,1233.7,,,60371245001001
10895038,1,,,2.0,2.0,,7,2.0,,,1909.0,1909,,,,,06037,,2,,,,2,34166009,-118423327,6563.0,,,,,,0100,261,LAR1,060371246.001006,12447,3101,27080,96410,0.0,,,,1,,,1951.0,,,63627.0,106845.0,2015,43218.0,11274.36,,,60371246001006
10895161,1,,,3.0,4.0,,4,3.0,,,2442.0,2442,,,,,06037,,3,,,,2,34166682,-118427532,6499.0,,,,,,0100,261,LAR1,060371246.001009,12447,3101,27080,96410,0.0,,,,1,,,1950.0,,,313530.0,783825.0,2015,470295.0,9672.82,,,60371246001009
10895261,1,,,4.0,4.0,,4,4.0,,,3097.0,3097,,,,,06037,,4,,,,2,34170181,-118420712,10054.0,1,,,,1,0101,261,LAR1,060371245.001000,12447,3101,27080,96410,0.0,,,,1,,,1967.0,,,371171.0,498666.0,2015,127495.0,6197.65,,,60371245001000
10895383,1,,,4.0,4.0,,4,4.0,,,2851.0,2851,,,,,06037,,4,,,,2,34171443,-118414015,9765.0,1,,,,1,0101,261,LAR1,060371236.013007,12447,3101,268551,96410,0.0,,,,1,,,1955.0,,,344735.0,414261.0,2015,69526.0,5164.3,,,60371236013007
10895529,1,,,3.0,3.0,,4,3.0,,,1635.0,1635,,,,,06037,,3,,,,2,34167500,-118415000,119793.0,1,,,,1,010C,266,LARD1.5,060371247.001001,12447,3101,27080,96410,0.0,,,,1,,,1978.0,,,166796.0,356455.0,2015,189659.0,6389.52,,,60371247001001
10895767,1,,,1.0,2.0,,7,1.0,,,1363.0,1363,,,,,06037,,1,,,,2,34166377,-118420511,6108.0,,,,,,0100,261,LAR1,060371247.001004,12447,3101,27080,96410,0.0,,,,1,,,1952.0,,,149000.0,753000.0,2015,604000.0,9643.82,,,60371247001004
10896143,1,,,3.0,4.0,,4,3.0,,,2144.0,2144,,,,,06037,,3,,,,2,34170107,-118408105,7005.0,,,,,,0100,261,LAR1,060371244.003010,12447,3101,268551,96452,0.0,,,,1,,,1954.0,,,93054.0,139230.0,2015,46176.0,1781.42,,,60371244003010
10896365,1,,,3.0,4.0,,4,3.0,,,2575.0,2575,,,,,06037,,3,,,,2,34168043,-118409506,6302.0,,,,,,0100,261,LAR1,060371240.001004,12447,3101,268551,96452,0.0,,,,1,,,1999.0,,,241438.0,599511.0,2015,358073.0,7501.68,,,60371240001004
10896411,1,,,2.0,3.0,,7,2.0,,,1211.0,1211,,,,,06037,,2,,,,2,34166200,-118413000,40991.0,1,,,,1,010E,266,LARD1.5,060371247.001000,12447,3101,268551,96410,0.0,,,,1,,,1974.0,,,157863.0,228036.0,2015,70173.0,2886.01,,,60371247001000
10897014,1,,,3.0,2.0,,4,3.0,,,1363.0,1363,,,,,06037,,3,,,,2,34165700,-118398000,8397.0,,,,,,010C,266,LAR3,060371249.032004,12447,3101,268551,96452,0.0,,,,1,,,1995.0,,,178802.0,418191.0,2015,239389.0,5085.06,,,60371249032004
10897355,1,,,3.0,3.0,,4,3.0,,,1599.0,1599,,,,,06037,,3,,,,2,34167000,-118405000,34503.0,1,,,,1,010C,266,LARD1.5,060371249.031002,12447,3101,268551,96452,0.0,,,,1,,,1978.0,,,186860.0,407991.0,2015,221131.0,5083.51,,,60371249031002
10897439,1,,,3.0,2.0,,4,3.0,,,1234.0,1234,,,,,06037,,3,,,,2,34168900,-118386000,20400.0,1,,,,1,010C,266,LAR3,060371252.001005,12447,3101,268551,96446,0.0,,,,1,,,1981.0,,,98456.0,140640.0,2015,42184.0,1815.14,,,60371252001005
10897653,1,,,3.0,4.0,,7,3.0,,,1736.0,1736,,,,,06037,,3,,,,2,34169337,-118388710,8156.0,,,,,,0100,261,LAR1,060371251.001009,12447,3101,268551,96452,0.0,,,,1,,,1940.0,,,105249.0,286993.0,2015,181744.0,3561.88,,,60371251001009
10897676,1,,,3.0,2.0,,4,3.0,,,1182.0,1182,,,,,06037,,3,,,,2,34168800,-118389000,9379.0,,,,,,010C,266,LAR3,060371251.001009,12447,3101,268551,96452,0.0,,,,1,,,1991.0,,,119228.0,205606.0,2015,86378.0,2507.47,,,60371251001009
10897691,,,,3.0,5.0,,7,3.0,,,2496.0,,,2496,,,06037,,3,,,,,34165396,-118394775,6468.0,,,,,,0400,248,LAR4,060371251.002004,12447,3101,268551,96452,0.0,,,,4,,,1936.0,,,47500.0,83181.0,2015,35681.0,1364.77,,,60371251002004
10897821,1,,,2.0,2.0,,4,2.0,,,1422.0,1422,,,,,06037,,2,,,,2,34165400,-118393000,54001.0,1,,,,1,010C,266,LARD1.5,060371251.002006,12447,3101,268551,96452,0.0,,,,1,,,1981.0,,,140416.0,219398.0,2015,78982.0,2771.35,,,60371251002006
10898247,1,,,2.0,3.0,,7,2.0,,,1136.0,1136,,,,,06037,,2,,,,2,34170190,-118382715,5427.0,,,,,,0100,261,LARD1.5,060371252.001010,12447,3101,46795,96446,0.0,,,,1,,,1944.0,,,88941.0,164773.0,2015,75832.0,2117.23,,,60371252001010
10899091,1,,,2.0,2.0,,4,2.0,,,1268.0,1268,,,,,06037,,2,,,true,2,34163900,-118376000,21791.0,,,1,,,010C,266,LAR4,060371254.011000,12447,3101,46795,96446,0.0,,,,1,,,1991.0,,,203196.0,260649.0,2015,57453.0,3251.97,,,60371254011000
10899294,,,,3.0,6.0,,7,3.0,,,2384.0,,,2384,,,06037,,3,,,,,34161869,-118376025,11253.0,,,,,,0300,247,LAR4,060371254.011003,12447,3101,46795,96446,0.0,,,,3,,,1937.0,,,19354.0,74409.0,2015,55055.0,1194.96,,,60371254011003
10899376,,,,4.0,8.0,,7,4.0,,,4194.0,,,4194,,,06037,,4,,,,,34160425,-118377737,6244.0,,,,,,0400,248,LAR3,060371254.023003,12447,3101,46795,96446,0.0,,,,4,,,1955.0,,,292628.0,736796.0,2015,444168.0,9259.8,,,60371254023003
10900107,,,,1.0,3.0,,7,1.0,,,1828.0,1828,,,,,06037,,1,,,,7,34156294,-118375507,8250.0,1,,,,1,0101,261,LAR1,060371254.022013,12447,3101,46795,96447,0.0,,,,1,,,1948.0,,,49142.0,83795.0,2015,34653.0,1108.21,,,60371254022013
10900437,,,,2.0,2.0,,7,2.0,,,1536.0,1536,,,,,06037,,2,,,,7,34163335,-118383657,8100.0,,,,,,0100,261,LAR1,060371252.002021,12447,3101,268551,96446,0.0,,,,1,,,1929.0,,,182000.0,682000.0,2015,500000.0,8589.22,,,60371252002021
10900521,1,,,2.0,3.0,,7,2.0,,,1469.0,1469,,,,,06037,,2,,,,2,34160991,-118384056,7832.0,1,,,,1,0101,261,LAR1,060371252.003001,12447,3101,268551,96446,0.0,,,,1,,,1929.0,,,118287.0,214387.0,2015,96100.0,2669.31,,,60371252003001
10900751,1,,,1.0,2.0,,7,1.0,,,1424.0,1424,,,,,06037,,1,,,,2,34159234,-118381863,7800.0,1,,,,1,0101,261,LAR1,060371252.003006,12447,3101,268551,96446,0.0,,,,1,,,1937.0,,,67354.0,258538.0,2015,191184.0,3285.0,,,60371252003006
10900820,1,,,2.0,2.0,,4,2.0,,,1297.0,1297,,,,,06037,,2,,,,2,34158000,-118383000,20914.0,,,,,,010C,266,LAR3,060371252.003011,12447,3101,268551,96447,0.0,,,,1,,,1990.0,,,147205.0,196267.0,2015,49062.0,2403.45,,,60371252003011
10901050,1,,,2.0,3.0,,4,2.0,,,1861.0,1861,,,,,06037,,2,,,,2,34162410,-118394627,10128.0,1,,,,1,0101,261,LAR1,060371251.004001,12447,3101,268551,96452,0.0,,,,1,,,1936.0,,,197900.0,906000.0,2015,708100.0,11158.44,,,60371251004001
10901226,,,,1.0,2.0,,7,1.0,,,910.0,910,,,,,06037,,1,,,,7,34163813,-118387136,5206.0,,,,,,0100,261,LARD1.5,060371251.003000,12447,3101,268551,96446,0.0,,,,1,,,1941.0,,,38997.0,195011.0,2015,156014.0,2598.85,,,60371251003000
10901470,1,,,3.0,3.0,,4,3.0,,,4107.0,4107,,,,,06037,,3,,,,2,34160840,-118391903,11144.0,1,,,,1,0103,261,LAR1,060371251.004011,12447,3101,268551,96452,0.0,,,,1,,,2007.0,,,546456.0,1551978.0,2015,1005522.0,18995.63,,,60371251004011
10901531,1,,,3.0,3.0,,4,3.0,,,2384.0,2384,,,,,06037,,3,,,,2,34161065,-118389812,9109.0,1,,,,1,0101,261,LAR1,060371251.003006,12447,3101,268551,96452,0.0,,,,1,,,1937.0,,,131556.0,541657.0,2015,410101.0,6679.55,,,60371251003006
10901592,1,,,3.0,2.0,,4,3.0,,,1683.0,1683,,,,,06037,,3,,,,2,34157100,-118393000,28980.0,1,,,,1,010C,266,LAR3,060371433.002003,12447,3101,268551,96452,0.0,,,,1,,,1974.0,,,164081.0,273816.0,2015,109735.0,3613.52,,,60371433002003
10901889,,,,2.0,2.0,,7,2.0,,,1013.0,1013,,,,,06037,,2,,,,7,34156042,-118388028,7955.0,,,,,,0100,261,LAR1,060371433.002015,12447,3101,268551,96452,0.0,,,,1,,,1925.0,,,115283.0,364682.0,2015,249399.0,4469.87,,,60371433002015
10902140,1,,,3.0,3.0,,4,3.0,,,2152.0,2152,,,,,06037,,3,,,,2,34160038,-118397978,9887.0,1,,,,1,0101,261,LAR1,060371240.002010,12447,3101,268551,96452,0.0,,,,1,,,1936.0,,,212483.0,403822.0,2015,191339.0,5008.75,,,60371240002010
10902324,1,,,3.0,3.0,,7,3.0,,,2146.0,2146,,,,,06037,,3,,,,2,34163318,-118402409,7426.0,,,,,,0100,261,LAR1,060371240.003000,12447,3101,268551,96452,0.0,,,,1,,,1948.0,,,359200.0,945000.0,2015,585800.0,11618.67,,,60371240003000
10902576,1,,,6.0,5.0,,1,6.0,,,3740.0,3740,,,,,06037,,6,,,,2,34158955,-118400242,6292.0,1,,,,1,0101,261,LAR1,060371240.003006,12447,3101,268551,96452,0.0,,,,1,,,2006.0,,,775232.0,1473383.0,2015,698151.0,19774.34,,,60371240003006
10902813,1,,,3.0,3.0,,4,3.0,,,2039.0,2039,,,,,06037,,3,,,,2,34164272,-118407171,8949.0,1,,,,1,0101,261,LAR1,060371240.004002,12447,3101,268551,96452,0.0,,,,1,,,1941.0,,,315870.0,625346.0,2015,309476.0,7676.19,,,60371240004002
10903095,,,,3.0,3.0,,7,3.0,,,1709.0,1709,,,,,06037,,3,,,,2,34158748,-118411177,6601.0,,,,,,0100,261,LAR1,060371247.003001,12447,3101,268551,96452,0.0,,,,1,,,1952.0,,,84868.0,126458.0,2015,41590.0,1688.35,,,60371247003001
10903424,1,,,3.0,3.0,,4,3.0,,,1892.0,1892,,,,,06037,,3,,,,2,34162306,-118421221,8194.0,,,,,,0100,261,LAR1,060371247.002004,12447,3101,27080,96424,0.0,,,,1,,,1950.0,,,308496.0,560355.0,2015,251859.0,6876.95,,,60371247002004
10903547,,,,3.0,3.0,,7,3.0,,,2116.0,2116,,,,,06037,,3,,,,7,34160059,-118419507,8104.0,,,,,,0100,261,LAR1,060371247.004004,12447,3101,27080,96424,0.0,,,,1,,,1951.0,,,168801.0,479554.0,2015,310753.0,5971.52,,,60371247004004
10903938,,,,3.0,3.0,,7,3.0,,,2184.0,2184,,,,,06037,,3,,,,2,34162045,-118414725,9170.0,1,,,,1,0101,261,LAR1,060371247.002000,12447,3101,27080,96424,0.0,,,,1,,,1951.0,,,210181.0,1014909.0,2015,804728.0,12397.4,,,60371247002000
10904030,,,,1.0,2.0,,7,1.0,,,1468.0,1468,,,,,06037,,1,,,,7,34164201,-118415501,6489.0,,,,,,0100,261,LAR1,060371247.002000,12447,3101,27080,96424,0.0,,,,1,,,1951.0,,,45057.0,88691.0,2015,43634.0,1136.72,,,60371247002000
10904137,1,,,2.0,4.0,,4,2.0,,,2214.0,2214,,,,,06037,,2,,,,2,34163338,-118424095,7964.0,1,,,,1,0101,261,LAR1,060371246.002002,12447,3101,27080,96424,0.0,,,,1,,,1948.0,,,142816.0,493095.0,2015,350279.0,6074.71,,,60371246002002
10904429,1,,,2.0,3.0,,4,2.0,,,2032.0,2032,,,,,06037,,2,,,,2,34160950,-118427839,11578.0,1,,,,1,0101,261,LAR1,060371246.003004,12447,3101,27080,96424,0.0,,,,1,,,1964.0,,,296815.0,607440.0,2015,310625.0,7481.69,,,60371246003004
10904452,1,,,3.0,2.0,,4,3.0,,,1630.0,1630,,,,,06037,,3,,,,2,34160900,-118431000,26165.0,1,,,,1,010C,266,LARD1.5,060371246.003004,12447,3101,27080,96424,0.0,,,,1,,,1980.0,,,155759.0,249365.0,2015,93606.0,3142.6,,,60371246003004
10904960,1,,,3.0,4.0,,4,3.0,,,1998.0,1998,,,,,06037,,3,,,,2,34148971,-118426327,5066.0,,,,,,0100,261,LAR1,060371411.012004,12447,3101,27080,96424,0.0,,,,1,,,1946.0,,,251443.0,648928.0,2015,397485.0,7925.72,,,60371411012004
10906034,,,,2.0,3.0,,7,2.0,,,1976.0,1976,,,,,06037,,2,,,true,7,34154129,-118414793,6235.0,,,1,,,0104,261,LAR1,060371434.004011,12447,3101,27080,96424,0.0,,,,1,,,1937.0,,,229012.0,428484.0,2015,199472.0,5268.54,,,60371434004011
10906810,,,,2.0,2.0,,4,2.0,,,1276.0,1276,,,,,06037,,2,,,,2,34154223,-118409176,5750.0,1,,,,1,0101,261,LAR1,060371434.002007,12447,3101,47880,96449,0.0,,,,1,,,1954.0,,,176619.0,317281.0,2015,140662.0,3888.13,,,60371434002007
10906894,1,,,2.0,2.0,,7,2.0,,,1600.0,1600,,,,,06037,,2,,,,2,34155542,-118405368,10080.0,,,,,,0100,261,LAR1,060371434.002002,12447,3101,47880,96449,0.0,,,,1,,,1938.0,,,159435.0,797181.0,2015,637746.0,11864.3,,,60371434002002
10907987,1,,,3.0,3.0,,4,3.0,,,2490.0,2490,,,,,06037,,3,,,,2,34152332,-118379491,6729.0,,,,,,0100,261,LAR1,060371433.004021,12447,3101,47880,96447,0.0,,,,1,,,1936.0,,,192153.0,585589.0,2015,393436.0,7262.79,,,60371433004021
10908010,1,,,2.0,3.0,,7,2.0,,,1818.0,1818,,,,,06037,,2,,,,2,34152334,-118378853,6610.0,1,,,,1,0101,261,LAR1,060371433.004022,12447,3101,47880,96447,0.0,,,,1,,,1941.0,,,122812.0,330575.0,2015,207763.0,4146.34,,,60371433004022
10908382,1,,,7.0,8.0,,7,7.0,,,4518.0,,,4518,,,06037,,7,,,,,34146886,-118385401,6620.0,,,,,,0400,248,LARD1.5,060371433.003011,12447,3101,47880,96449,0.0,,,,4,,,1976.0,,,477791.0,724638.0,2015,246847.0,9102.19,,,60371433003011
10908528,,,,4.0,4.0,,7,4.0,,,2156.0,,,2156,,,06037,,4,,,,,34148406,-118378416,5862.0,,,,,,0400,248,LARD1.5,060371433.005015,12447,3101,47880,96449,0.0,,,,4,,,1950.0,,,195156.0,325254.0,2015,130098.0,4256.32,,,60371433005015
